Area,Perimeter,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness
44351,769.972,44773,237.6330092,0.741903647,0.990574677,0.940076975,0.886213858
44353,758.998,44767,237.6383671,0.774454339,0.990752117,0.967501399,0.92657909
44358,758.485,44677,237.6517615,0.779824901,0.992859861,0.968919793,0.912531126
44369,780.415,44967,237.6812264,0.789034713,0.986701359,0.915457713,0.87305648
44370,761.446,44732,237.6839048,0.786437193,0.991907359,0.96165894,0.919701827
44385,768.664,44875,237.7240779,0.783190994,0.98908078,0.944002197,0.929927243
44409,758.724,44698,237.7883406,0.777958798,0.993534386,0.969422765,0.884453189
44417,769.784,44833,237.8097577,0.74655439,0.990721121,0.94193585,0.856313218
44417,765.401,44758,237.8097577,0.757503923,0.99238125,0.952754559,0.864681918
44421,788.512,45157,237.8204655,0.758490566,0.983701309,0.897804093,0.915378696
44429,759.18,44767,237.8418797,0.771980122,0.992449796,0.968694615,0.90028176
44429,752.449,44704,237.8418797,0.779169078,0.993848425,0.986102963,0.957530224
44436,772.915,44893,237.8606155,0.783703704,0.989820239,0.934719603,0.879883768
44442,766.629,44827,237.8766736,0.792644646,0.991411426,0.950239264,0.903273063
44459,758.56,44768,237.9221657,0.766534483,0.993097748,0.97093393,0.925657623
44460,774.803,44927,237.9248414,0.745998188,0.98960536,0.930672187,0.900079584
44466,760.049,44807,237.9408952,0.770534415,0.992389582,0.967285647,0.882951249
44478,772.434,44910,237.9729995,0.786608659,0.990380762,0.936768656,0.916134652
44484,769.816,44848,237.98905,0.773917431,0.991883696,0.943278269,0.883676893
44487,761.329,44806,237.9970748,0.783263201,0.992880418,0.96449113,0.901187666
44495,764.275,44839,238.0184731,0.776689708,0.992328107,0.957242049,0.904841489
44495,793.424,45063,238.0184731,0.787020659,0.987395424,0.888199264,0.803034993
44515,809.186,45305,238.0719604,0.771972114,0.982562631,0.85431793,0.865806192
44515,757.601,44780,238.0719604,0.771744595,0.99408218,0.97461965,0.896387437
44517,757.197,44812,238.0773085,0.771257796,0.993416942,0.975703773,0.909331483
44524,758.387,44860,238.0960258,0.782977227,0.992510031,0.972797125,0.919586776
44538,761.462,44899,238.133456,0.785211826,0.991959732,0.965259544,0.898003728
44542,789.281,45086,238.1441492,0.797729064,0.98793417,0.898496275,0.834055698
44543,764.877,44928,238.1468224,0.785590829,0.991430734,0.95676686,0.882630996
44554,771.972,45003,238.1762261,0.774852174,0.990022887,0.939492825,0.924239249
44556,772.808,44972,238.1815718,0.775170062,0.9907498,0.937503377,0.88059447
44564,761.869,44905,238.2029535,0.759234019,0.992406191,0.964791401,0.890447153
44565,833.876,45809,238.2056261,0.699212376,0.972843764,0.805379973,0.874802246
44581,813.758,45046,238.2483833,0.781875899,0.989677219,0.845997594,0.927615048
44593,778.735,44946,238.2804462,0.696199963,0.992146131,0.924053605,0.808574723
44598,783.045,45129,238.2938044,0.791727321,0.98823373,0.914011806,0.903838079
44634,774.05,45116,238.3899617,0.738777807,0.989316429,0.93613319,0.893190214
44652,779.929,45012,238.4380258,0.789755744,0.992002133,0.922445342,0.816379321
44665,762.969,45067,238.4727328,0.756418507,0.991079948,0.964191763,0.929930004
44699,767.062,45085,238.5634809,0.756943033,0.991438394,0.954655622,0.902402097
44704,770.546,45040,238.5768233,0.731138479,0.992539964,0.94614807,0.840733662
44706,773.551,45128,238.58216,0.78089083,0.990648821,0.93885338,0.894288849
44716,766.11,45132,238.608842,0.788349994,0.990782593,0.957393664,0.915625091
44722,776.694,45158,238.6248498,0.763851882,0.990345011,0.931603649,0.903142855
44724,765.1,45054,238.6301854,0.808810764,0.992675456,0.960094759,0.895365874
44724,772.269,45134,238.6301854,0.786951014,0.990915939,0.942352309,0.92037786
44737,765.217,45101,238.6648644,0.785135135,0.991929226,0.960080176,0.900704382
44749,769.137,45131,238.6968713,0.781368954,0.991535751,0.950573692,0.894821641
44756,827.325,45565,238.7155401,0.751948925,0.982245144,0.821691573,0.89548104
44782,765.251,45136,238.7848682,0.74918861,0.992157037,0.960960503,0.875531112
44808,771.941,45203,238.8541763,0.775332226,0.991261642,0.944924713,0.910981505
44826,783.558,45376,238.902147,0.752492866,0.987879055,0.917482,0.898725494
44829,766.523,45200,238.9101412,0.783189783,0.991792035,0.958779046,0.884004158
44830,827.094,45467,238.9128058,0.786836332,0.985989839,0.823509972,0.877043671
44868,898.66,45687,239.0140412,0.737802772,0.982073675,0.698161269,0.879997079
44901,760.063,45226,239.1019214,0.799007047,0.992813868,0.976712384,0.93374909
44903,772.654,45351,239.1072464,0.736307884,0.990121497,0.94518127,0.862771224
44906,767.466,45287,239.1152337,0.776651678,0.99158699,0.958067144,0.907292135
44911,770.999,45359,239.1285453,0.766857338,0.990123239,0.949412532,0.913277292
44928,766.3,45295,239.1737993,0.794510858,0.99189756,0.961455745,0.886020437
44937,775.198,45290,239.1977538,0.774175209,0.992205785,0.939698757,0.868408128
44945,772.411,45285,239.2190447,0.786852241,0.992491995,0.946660702,0.877582638
44957,777.754,45371,239.2509775,0.769192602,0.990875229,0.933947965,0.861234491
44987,765.398,45335,239.3307907,0.787174103,0.992323812,0.964988751,0.907203611
45003,769.437,45353,239.373347,0.757626263,0.99228276,0.955223937,0.883874553
45009,768.751,45398,239.3893036,0.743643123,0.991431341,0.95705708,0.861365601
45010,797.835,45724,239.3919629,0.709053388,0.984384568,0.888572173,0.826067698
45014,772.981,45454,239.4026,0.774607654,0.990319884,0.946716252,0.88547382
45037,782.176,45554,239.4637538,0.791163812,0.988650832,0.925060944,0.936951741
45066,768.715,45424,239.5408385,0.776036644,0.992118704,0.958358867,0.892420673
45073,782.275,45552,239.5594415,0.793315263,0.989484545,0.925566072,0.886907335
45084,763.811,45425,239.5886718,0.773098292,0.992493121,0.97109225,0.91747844
45085,773.652,45537,239.5913289,0.783596357,0.990074006,0.946565416,0.904623441
45116,766.705,45484,239.673685,0.774191334,0.991909243,0.964459202,0.925307113
45125,894.185,46673,239.6975896,0.675503727,0.966833073,0.709205865,0.87513356
45137,774.785,45520,239.7294586,0.769101009,0.991586116,0.944887593,0.878315618
45142,787.312,45731,239.7427361,0.790356468,0.987120334,0.915159766,0.898446932
45154,773.686,45500,239.7745992,0.757642874,0.992395604,0.94793076,0.876225515
45169,766.629,45532,239.814422,0.809393255,0.992027585,0.965783658,0.902521397
45174,768.607,45529,239.8276948,0.793570487,0.992202772,0.960925549,0.871100894
45195,765.944,45511,239.8834326,0.785098843,0.993056624,0.968068787,0.886710108
45217,773.044,45541,239.9418106,0.734734003,0.992885532,0.950830669,0.862141779
45218,788.51,45684,239.9444639,0.784054654,0.989799492,0.913917098,0.890586199
45244,774.166,45600,240.013437,0.753689822,0.992192982,0.948642702,0.861807708
45252,786.514,45733,240.0346556,0.714024236,0.989482431,0.919252305,0.889328067
45278,771.915,45666,240.1036029,0.79355732,0.991503526,0.954900539,0.870311962
45328,795.88,45823,240.2361382,0.778671064,0.989197565,0.89925164,0.814353066
45339,765.979,45690,240.2652861,0.759142053,0.992317794,0.971064493,0.9141461
45347,834.011,46554,240.2864824,0.793945654,0.974073119,0.819247015,0.907114195
45357,776.822,45741,240.3129752,0.75568551,0.991604906,0.944519988,0.880139758
45363,779.489,45774,240.3288694,0.818235931,0.991021104,0.938191838,0.837079977
45375,786.539,46073,240.3606547,0.729372619,0.984850129,0.921692341,0.897469831
45381,767.7,45728,240.3765458,0.770318441,0.992411652,0.967611106,0.899620786
45422,779.468,45912,240.4851068,0.77208907,0.989327409,0.939462687,0.90486586
45428,769.104,45811,240.5009897,0.785136536,0.991639563,0.965080057,0.905929844
45443,778.406,45872,240.5406923,0.780727073,0.99064789,0.942463433,0.896083259
45454,813.599,46295,240.5698033,0.746028099,0.981833891,0.862901372,0.913203526
45454,777.58,45868,240.5698033,0.789954814,0.9909741,0.944695417,0.865155793
45460,783.344,45965,240.5856806,0.770338739,0.98901338,0.930966927,0.900355041
45475,773.603,45854,240.6253692,0.771704453,0.991734636,0.954874468,0.889820681
45477,772.981,45827,240.6306605,0.794496855,0.992362581,0.956453881,0.889501464
45479,772.273,45886,240.6359517,0.752527509,0.991130192,0.95825053,0.904332293
45510,778.457,45877,240.7179505,0.782402393,0.992000349,0.943729309,0.844552127
45512,784.574,46089,240.7232398,0.796834512,0.987480744,0.929111768,0.907102304
45514,770.882,45919,240.7285289,0.762506282,0.991180122,0.962451955,0.919577615
45530,769.815,45833,240.7708381,0.775744565,0.993389043,0.965461091,0.90156708
45545,785.8,46060,240.8104962,0.762259414,0.988818932,0.926886425,0.87875424
45598,774.842,45973,240.9505691,0.790479162,0.991843038,0.954397628,0.92414868
45601,786.993,46050,240.9584953,0.7518466,0.990249729,0.92521463,0.844308783
45604,774.694,46000,240.9664213,0.779182613,0.991391304,0.954887957,0.874407751
45606,791.464,46088,240.9717051,0.789440886,0.989541746,0.914891338,0.84964755
45623,770.991,46014,241.016613,0.750217881,0.991502586,0.964484131,0.891056866
45626,790.051,46200,241.0245371,0.772641062,0.987575758,0.918569468,0.907042289
45628,777.737,46097,241.0298196,0.776977437,0.989825802,0.947928926,0.909410763
45646,771.593,45953,241.0773574,0.779274434,0.993319261,0.963465198,0.877808315
45650,772.065,46028,241.0879201,0.754957249,0.991787608,0.96237186,0.92208639
45653,777.821,46020,241.0958418,0.748495729,0.992025206,0.948243462,0.903022835
45654,779.187,46140,241.0984823,0.74842623,0.98946684,0.944942326,0.899500779
45656,771.851,45988,241.1037633,0.75524383,0.992780725,0.96303214,0.886970912
45670,788.865,46048,241.1407266,0.704468679,0.991791174,0.922222046,0.818405128
45678,773.561,46084,241.1618459,0.77537302,0.991190001,0.959241174,0.89565251
45692,773.948,46025,241.1988003,0.796333089,0.992764802,0.958575815,0.902224
45719,774.718,46106,241.2700536,0.774215945,0.991606299,0.957236595,0.921390267
45725,778.722,46072,241.2858848,0.744913087,0.99246831,0.947542481,0.873487594
45726,811.461,46322,241.2885232,0.78090684,0.987133543,0.872645337,0.893946096
45735,776.332,46119,241.3122678,0.753385168,0.991673714,0.953594136,0.903350504
45738,786.456,46160,241.3201821,0.745598592,0.990857886,0.929261991,0.831956973
45739,777.912,46085,241.3228202,0.780782165,0.992492134,0.949807484,0.857406012
45753,906.221,46399,241.3597499,0.77911927,0.986077286,0.700101803,0.876648116
45754,771.006,46104,241.3623876,0.786286303,0.992408468,0.967215876,0.919330725
45794,777.051,46143,241.4678689,0.777342092,0.992436556,0.953058143,0.862636572
45813,786.056,46250,241.5179564,0.754123457,0.990551351,0.93173331,0.885386223
45862,778.266,46192,241.6470815,0.783095706,0.992855906,0.951495499,0.881175267
45886,784.353,46375,241.7103013,0.761075451,0.989455526,0.937274801,0.888292055
45906,780.126,46319,241.7629718,0.788722231,0.991083573,0.947872256,0.886521747
45919,776.844,46375,241.7972015,0.779543332,0.990167116,0.956168989,0.949890343
45932,777.532,46306,241.8314263,0.776088132,0.991923293,0.954747822,0.883515207
45951,784.074,46376,241.8814386,0.748107386,0.990835777,0.939270593,0.898187993
45956,779.419,46324,241.894598,0.744202617,0.992055954,0.950626919,0.855227711
45982,803.092,46659,241.9630152,0.77270283,0.985490473,0.895915647,0.925945079
45984,790.582,46363,241.9682773,0.750269212,0.991825378,0.924533743,0.824362018
45988,774.279,46335,241.9788011,0.799819124,0.992511061,0.963960916,0.902431104
45989,769.145,46275,241.981432,0.794832354,0.993819557,0.976893878,0.902987999
45993,773.877,46334,241.9919552,0.768471178,0.992640394,0.965067574,0.894452439
45993,775.581,46415,241.9919552,0.773576655,0.990908112,0.960831604,0.928107267
46009,798.716,46553,242.0340435,0.78642486,0.988314394,0.906291463,0.841840753
46015,775.166,46401,242.0498247,0.785372931,0.991681214,0.962320769,0.873149744
46021,782.884,46432,242.0656049,0.740482703,0.991148346,0.943563387,0.859271146
46028,779.483,46414,242.0840139,0.771453473,0.991683544,0.951959939,0.921174295
46090,779.136,46412,242.2470033,0.76612367,0.993062139,0.954091506,0.874647462
46092,774.513,46436,242.2522592,0.788261249,0.992591955,0.965557172,0.902873164
46119,774.893,46508,242.3232027,0.7909278,0.991635848,0.965175458,0.938825307
46132,785.214,46785,242.3573533,0.768098568,0.986042535,0.940234275,0.921247366
46137,784.568,46611,242.3704868,0.770182292,0.989830727,0.941885333,0.88973567
46151,786.415,46749,242.407257,0.730468503,0.987208283,0.937750712,0.882258812
46173,792.175,46608,242.4650274,0.782659547,0.990666838,0.924603838,0.845831624
46202,780.633,46732,242.5411583,0.776869787,0.988658735,0.952745326,0.932492912
46217,779.227,46553,242.5805269,0.754563265,0.99278242,0.956497041,0.895858922
46250,782.848,46601,242.6671155,0.795083376,0.992467973,0.948345763,0.8613796
46294,782.096,46720,242.7825189,0.755894455,0.990881849,0.95107429,0.89708542
46323,782.327,46742,242.8585503,0.774917194,0.991035899,0.951108151,0.926919708
46343,784.808,46736,242.9109718,0.776733038,0.991591065,0.945512262,0.866330971
46347,779.401,46748,242.9214548,0.76769032,0.991422093,0.958759267,0.929181232
46371,810.787,46994,242.984343,0.738626951,0.986742988,0.886426584,0.863551004
46374,793.148,46747,242.9922029,0.712678654,0.992020878,0.926351811,0.826145234
46379,795.796,46847,243.0053021,0.789765858,0.990010033,0.920296437,0.878830056
46380,809.834,46786,243.0079219,0.772227772,0.99132219,0.888686527,0.787295464
46382,776.201,46718,243.0131613,0.77380714,0.992807911,0.967410818,0.90518095
46390,779.816,46750,243.0341179,0.775233957,0.992299465,0.958627654,0.885175477
46411,783.759,46760,243.0891205,0.791591335,0.992536356,0.949436029,0.847331595
46414,786.458,46778,243.096977,0.732856489,0.992218564,0.942991532,0.849552207
46418,780.558,46840,243.1074519,0.767353821,0.990990606,0.957383481,0.894670323
46427,811.657,46974,243.1310189,0.683795805,0.98835526,0.885595515,0.82720689
46448,777.498,46761,243.1859995,0.787681454,0.993306388,0.9655579,0.872924589
46460,831.866,47213,243.2174115,0.760343022,0.984051003,0.843688872,0.88346166
46474,783.172,46851,243.2540536,0.78291779,0.991953213,0.95215053,0.873450607
46480,793.169,47029,243.2697557,0.755919854,0.988326352,0.928420068,0.903585486
46494,799.436,47084,243.30639,0.769106068,0.987469204,0.914196117,0.957550821
46503,780.526,46896,243.3299376,0.757254519,0.991619754,0.959215275,0.90665059
46568,783.891,46944,243.4999366,0.769973545,0.991990457,0.952326992,0.88431306
46594,804.546,47173,243.5679029,0.785495128,0.98772603,0.9045615,0.907718142
46610,785.646,47018,243.609719,0.746859377,0.991322472,0.948932147,0.881972585
46625,785.298,46992,243.648915,0.735874369,0.99219016,0.950079016,0.866720849
46625,785.745,47081,243.648915,0.748346816,0.990314564,0.948998348,0.8833275
46680,796.926,47243,243.7925798,0.726423903,0.988082891,0.923644225,0.851082584
46699,783.519,47066,243.8421897,0.78567583,0.992202439,0.955913027,0.884552429
46701,781.494,47058,243.8474113,0.753339141,0.992413617,0.960914503,0.888825191
46716,785.04,47132,243.8865691,0.786994609,0.991173725,0.952559126,0.911704875
46828,779.434,47157,244.1787489,0.797208035,0.993023305,0.968627469,0.910552851
46841,833.57,47465,244.21264,0.703571858,0.986853471,0.847133527,0.82594509
46887,789.514,47344,244.3325245,0.762452232,0.990347246,0.945241191,0.883388937
46918,790.933,47341,244.4132831,0.718059382,0.991064828,0.942475269,0.867432319
46925,776.375,47253,244.4315152,0.776454042,0.993058642,0.978297764,0.952905233
46946,796.12,47380,244.4862034,0.767593198,0.990840017,0.930789316,0.856377837
46954,799.219,47395,244.5070338,0.724889616,0.990695221,0.923742361,0.82360176
46973,781.213,47306,244.5564989,0.751832645,0.992960724,0.967206571,0.889099911
46975,790.564,47450,244.5617051,0.778401935,0.989989463,0.944501354,0.858998615
47044,792.003,47419,244.7412535,0.779829593,0.992091778,0.942454629,0.875263319
47049,797.773,47536,244.7542591,0.795283976,0.989755133,0.928969795,0.92754214
47096,807.722,47740,244.8764782,0.795271868,0.986510264,0.907131113,0.959628175
47107,792.499,47479,244.9050739,0.795457616,0.992164957,0.942535823,0.861130069
47171,792.111,47597,245.0713826,0.762297996,0.991049856,0.944741207,0.884646465
47210,791.788,47669,245.1726716,0.749781625,0.990371101,0.946293885,0.884643405
47211,853.59,47904,245.1752682,0.791135316,0.985533567,0.814243736,0.889571738
47239,820.129,48050,245.247962,0.764682077,0.983121748,0.882564027,0.866210821
47273,784.934,47632,245.336204,0.779362305,0.99246305,0.964176951,0.908332473
47300,809.261,47819,245.406256,0.774609829,0.989146574,0.907598526,0.873288429
47369,800.778,47880,245.5851868,0.746344615,0.989327485,0.928281754,0.902412621
47397,795.724,47788,245.6577593,0.778505962,0.99181803,0.940666773,0.888554812
47406,803.384,48073,245.6810816,0.804364056,0.986125268,0.922989626,0.872741743
47407,808.47,47884,245.6836728,0.732063992,0.990038426,0.911432518,0.842196563
47447,785.622,47852,245.7872997,0.765966034,0.991536404,0.966031635,0.91743816
47465,801.514,47925,245.8339175,0.778165781,0.990401669,0.928455566,0.874501409
47484,794.213,47848,245.8831156,0.744450019,0.992392576,0.945982663,0.870650767
47496,793.007,47965,245.914183,0.748675914,0.990222037,0.949101933,0.890140017
47518,785.966,47854,245.9711298,0.795706487,0.992978643,0.966630509,0.889313568
47532,811.908,48007,246.0073618,0.786380782,0.99010561,0.906112895,0.887337139
47533,800.405,48024,246.0099496,0.777941441,0.989775945,0.932364015,0.87988992
47534,786.076,47834,246.0125373,0.772157245,0.99372831,0.966685384,0.883788152
47562,802.028,47944,246.0849837,0.733981481,0.992032371,0.92916087,0.848452158
47705,803.672,48140,246.4546459,0.778539372,0.990963855,0.928145554,0.86897057
47720,799.753,48085,246.4933895,0.779267436,0.992409275,0.937558862,0.839119547
47735,795.626,48141,246.5321271,0.752324665,0.99156644,0.947608303,0.900422458
47762,816.963,48372,246.6018393,0.717804596,0.987389399,0.899264797,0.839149055
47779,819.346,48331,246.6457221,0.723924242,0.988578759,0.894359746,0.82602247
47812,802.135,48280,246.730884,0.746129838,0.990306545,0.93379564,0.874168148
47829,800.678,48359,246.7747438,0.797375923,0.989040303,0.937530431,0.845092998
47930,790.823,48282,247.0351622,0.760286793,0.992709498,0.963071896,0.906660959
47971,905.348,48879,247.1407983,0.741666667,0.981423515,0.735457435,0.876695886
48004,795.841,48377,247.2257897,0.77520832,0.992289724,0.952433522,0.879536654
48007,809.638,48696,247.2335148,0.741535372,0.985850994,0.920306871,0.868458053
48067,791.313,48402,247.3879649,0.733993006,0.993078798,0.964628925,0.91102372
48094,820.094,48614,247.4574361,0.795270773,0.989303493,0.898614649,0.833638026
48112,788.422,48427,247.5037393,0.801439232,0.993495364,0.972625846,0.889097815
48123,798.934,48499,247.5320315,0.756960393,0.992247263,0.947416077,0.895496285
48201,792.906,48558,247.732556,0.788216248,0.992647967,0.963435188,0.892837704
48202,815.613,48782,247.7351258,0.756537025,0.988110369,0.910555965,0.909749417
48224,796.462,48642,247.791654,0.779377778,0.991406603,0.955307032,0.898355602
48237,813.952,48597,247.825051,0.77917232,0.992592135,0.914939894,0.787746552
48324,812.215,48849,248.0484383,0.776700902,0.989252595,0.9205147,0.869187379
48327,803.021,48756,248.0561378,0.771503831,0.991201083,0.941772261,0.854755204
48335,812.408,48862,248.0766684,0.734730794,0.989214523,0.920286824,0.843931657
48357,820.651,48825,248.1331188,0.740093971,0.990414747,0.902302598,0.836297627
48412,800.234,48785,248.2741888,0.765407115,0.992354207,0.950011559,0.878746387
48433,803.54,48921,248.3280308,0.77654321,0.990024734,0.942619095,0.921756749
48484,809.471,49140,248.4587412,0.781143262,0.986650387,0.929834632,0.900009964
48538,828.59,49197,248.5970656,0.74738236,0.986604874,0.888407807,0.915349938
48598,813.192,49088,248.7506691,0.758537804,0.990017927,0.923510985,0.825399607
48606,805.113,48997,248.7711424,0.738782831,0.99201992,0.942293224,0.865651225
48611,804.782,49059,248.7839374,0.74623131,0.990868138,0.94316551,0.874467639
48620,898.957,49827,248.8069667,0.723964383,0.975776186,0.756043844,0.863125004
48644,835.917,49179,248.8683676,0.718183429,0.989121373,0.874808167,0.770126211
48673,807.338,49337,248.9425403,0.740026151,0.986541541,0.938398252,0.892345955
48673,799.093,49078,248.9425403,0.751544068,0.99174783,0.957862843,0.91965715
48686,795.84,49041,248.9757829,0.795301959,0.992761159,0.965967315,0.891962131
48782,811.014,49312,249.2211297,0.802414712,0.989252109,0.931993242,0.907320116
48813,813.947,49316,249.3003046,0.736155517,0.98980047,0.925876604,0.865487898
48868,800.747,49210,249.4407145,0.755768636,0.993050193,0.957731538,0.869382068
49031,838.858,49761,249.856375,0.779494762,0.985329877,0.875595888,0.906433071
49063,795.123,49420,249.9378959,0.771430818,0.992776204,0.97520368,0.920370215
49085,800.622,49463,249.993926,0.757975849,0.992357924,0.962284787,0.901333493
49092,805.611,49571,250.0117512,0.739693828,0.990337092,0.950538724,0.863432623
49105,813.679,49553,250.0448517,0.76312804,0.990959175,0.932028868,0.863062001
49106,908.723,49733,250.0473977,0.742343159,0.987392677,0.7472766,0.839451774
49108,799.901,49455,250.0524896,0.784447781,0.99298352,0.964472017,0.896717418
49129,805.088,49531,250.1059487,0.771667766,0.991883871,0.95249144,0.905612997
49216,799.631,49540,250.3273006,0.760515499,0.99345983,0.967245979,0.874374838
49227,807.687,49748,250.3552737,0.753017301,0.989527217,0.948259163,0.865134588
49235,801.151,49611,250.3756158,0.791305047,0.992421036,0.963951199,0.897076424
49335,837.331,49944,250.6297527,0.755952928,0.987806343,0.884241017,0.833807108
49354,802.838,49750,250.6780096,0.78210573,0.992040201,0.962224432,0.888519101
49363,816.683,49830,250.7008649,0.753507045,0.990628136,0.930045892,0.893376805
49377,800.422,49719,250.7364134,0.794148868,0.993121342,0.968493098,0.898357049
49452,825.529,50153,250.9267661,0.76598513,0.98602277,0.911861871,0.90154227
49639,833.546,50048,251.4007513,0.734576397,0.991827845,0.897787893,0.841357847
49680,819.726,50264,251.5045538,0.749253461,0.988381346,0.929081967,0.904683448
49728,823.685,50280,251.6260243,0.779594588,0.98902148,0.921061316,0.880087833
49753,812.08,50186,251.6892669,0.82397072,0.991372096,0.948050578,0.92005905
49827,831.839,50442,251.876372,0.78125686,0.987807779,0.90489054,0.886349435
49848,805.584,50183,251.9294441,0.789934077,0.993324433,0.965241394,0.930840338
49874,824.563,50482,251.995137,0.775054779,0.987956103,0.92179931,0.898824747
49878,822.009,50429,252.005242,0.779977482,0.989073747,0.9276107,0.863022302
49888,810.547,50224,252.0305029,0.764391328,0.993309971,0.954222279,0.87971857
49923,816.004,50388,252.1188961,0.764822134,0.990771612,0.942162825,0.928363916
49949,823.828,50448,252.1845396,0.757560591,0.990108627,0.924833526,0.84310286
50086,821.776,50593,252.5301484,0.755376587,0.989978851,0.932007283,0.877010523
50124,827.876,50718,252.6259269,0.792850364,0.988288182,0.919020079,0.866989193
50129,825.083,50553,252.6385266,0.786682778,0.991612763,0.925344882,0.833101274
50170,810.208,50599,252.7418208,0.757820643,0.991521572,0.960419371,0.91204621
50172,828.968,50547,252.7468584,0.688239894,0.992581162,0.917478182,0.798685435
50218,822.578,50719,252.8626968,0.797820285,0.990122045,0.932642273,0.887637757
50233,818.361,50713,252.9004588,0.777432135,0.990534971,0.942560273,0.87776491
50253,864.971,51027,252.9507993,0.766753128,0.98483156,0.844051145,0.884536131
50316,820.444,50767,253.1093063,0.773806594,0.991116276,0.939329768,0.88222363
50336,819.005,50726,253.1596052,0.782222222,0.992311635,0.943008177,0.858118401
50371,827.936,50872,253.2476043,0.784998519,0.990151753,0.923414954,0.861560289
50459,834.999,51035,253.4687243,0.743596923,0.988713628,0.909445321,0.883470622
50487,835.946,50978,253.5390402,0.713042864,0.990368394,0.907889474,0.813643825
50551,828.646,51124,253.6996891,0.78359065,0.988791957,0.925127389,0.869960497
50552,813.194,50884,253.7021984,0.768501064,0.993475356,0.96063825,0.875847086
50645,846.485,51163,253.9354578,0.787917918,0.989875496,0.888194145,0.77561677
50666,820.94,51147,253.9880997,0.773845707,0.990595734,0.944721173,0.898041537
50695,832.041,51159,254.0607776,0.731571808,0.990930237,0.920207009,0.840119843
50747,842.609,51387,254.1910446,0.74980792,0.987545488,0.898189658,0.845742617
50760,851.459,51715,254.223601,0.754145124,0.981533404,0.879840596,0.878114304
50771,830.882,51286,254.2511454,0.742428895,0.989958273,0.924159389,0.841412884
50913,828.731,51415,254.6064511,0.769043699,0.990236312,0.931561181,0.864614253
51013,826.986,51500,254.8563691,0.767782427,0.990543689,0.937334093,0.912845802
51026,817.975,51407,254.8888405,0.779784828,0.992588558,0.958343779,0.877985801
51071,833.064,51633,255.0012094,0.774753865,0.989115488,0.92475671,0.848908741
51268,828.387,51717,255.4925537,0.730126178,0.991318135,0.938835904,0.866540971
51342,854.937,51898,255.6768756,0.803738318,0.989286678,0.88270263,0.781970538
51408,866.227,52127,255.8411588,0.743610143,0.986206764,0.860948432,0.850415721
51426,879.177,52169,255.885945,0.740731138,0.985757826,0.836064866,0.850596302
51630,826.672,52050,256.3929751,0.771402958,0.991930836,0.949391924,0.864889215
51650,850.54,52193,256.44263,0.755912657,0.989596306,0.897202973,0.86082386
51737,838.558,52387,256.658517,0.740687187,0.987592342,0.924580848,0.871366242
51901,839.556,52463,257.0649832,0.757678832,0.989287688,0.925307858,0.8964131
52255,840.789,52689,257.9401722,0.802638855,0.991762987,0.928888687,0.816740343
52345,839.624,52832,258.1622048,0.762601981,0.990782102,0.933072479,0.892223648
52371,841.309,52919,258.226312,0.757846755,0.989644551,0.929800255,0.917140028
52530,831.059,52917,258.6180065,0.749571918,0.99268666,0.955770343,0.871852425
52578,837.158,53008,258.7361374,0.799179207,0.991888017,0.942755474,0.83681538
52737,835.521,53211,259.1270612,0.790067416,0.991092067,0.949315441,0.932793911
52807,839.524,53201,259.2989792,0.768705601,0.992594124,0.941532092,0.869873247
52829,846.266,53408,259.3529871,0.746805202,0.989158928,0.926975954,0.869599686
53037,853.987,53549,259.8630519,0.766896093,0.990438664,0.913873945,0.847400673
53149,853.122,53609,260.1372879,0.744216982,0.991419351,0.917661853,0.818685673
53187,835.257,53606,260.2302666,0.78731404,0.992183711,0.95802118,0.87824766
53192,851.357,53597,260.2424982,0.799062613,0.992443607,0.922216231,0.81893585
53507,843.007,53987,261.0119314,0.753407491,0.991108971,0.946145884,0.871043387
53566,844.976,54171,261.1557954,0.766312356,0.988831663,0.94277994,0.905448369
53662,833.123,54024,261.3897099,0.786532993,0.993299274,0.971535044,0.921219268
53674,835.455,54066,261.4189345,0.778222416,0.992749602,0.96633498,0.921387026
53933,848.827,54470,262.0489045,0.792293454,0.990141362,0.940645694,0.91181822
53939,865.418,54446,262.0634805,0.767509036,0.990688021,0.905025689,0.799075693
54087,873.614,54762,262.4227644,0.769286568,0.987673934,0.890560825,0.806727071
54136,892.691,54637,262.5416081,0.671870928,0.99083039,0.853677264,0.777380187
54282,854.73,54824,262.8953955,0.788466846,0.990113819,0.93370097,0.919141696
54421,860.505,54873,263.2317786,0.785295815,0.991762798,0.923569507,0.809661742
54694,846.959,55081,263.8911966,0.78651136,0.992973984,0.958130744,0.882747564
54801,871.432,55357,264.1492008,0.730202934,0.989956103,0.906841403,0.805437148
55107,850.202,55515,264.8856576,0.760096552,0.992650635,0.958015175,0.88944971
55191,862.202,55791,265.0874643,0.754408267,0.989245577,0.932953665,0.89079304
55238,878.591,55721,265.2003129,0.770168149,0.991331814,0.899237293,0.782715504
56201,881.138,56601,267.5020293,0.784886319,0.992932987,0.90963266,0.789075593
56204,899.17,57330,267.5091688,0.751671749,0.980359323,0.873561473,0.890558727
56493,877.951,57079,268.1960507,0.712980375,0.989733527,0.921009153,0.834718794
56525,872.803,57058,268.2719987,0.786511382,0.990658628,0.932433728,0.835966077
